timestamp,epsilon,Q_N,Q_S,Q_E,Q_W,P_N,P_S,P_E,P_W
1745094713.3749926,0,-68.44398,-67.26529,-63.768394,-66.906586,[0.01 0.03 0.92 0.04]
1745094713.535803,0,-376.63763,-369.84885,-362.1735,-378.50192,[0. 0. 1. 0.]
1745094713.6198518,0,-1.9366071,-1.2391036,-0.78614914,-1.4467821,[0.13 0.26 0.41 0.21]
1745094713.836952,0,-1.6908606,-1.0694001,-0.65369713,-1.2656839,[0.14 0.26 0.39 0.21]
1745094714.0556145,0,-66.59907,-65.06281,-61.433937,-65.40257,[0.01 0.03 0.95 0.02]
1745094714.2604291,0,-42.625835,-41.077168,-38.026676,-42.046425,[0.01 0.04 0.93 0.02]
1745094714.4440129,0,-81.1526,-79.24478,-76.61513,-79.91599,[0.01 0.06 0.89 0.03]
1745094714.6469274,0,-400.4058,-396.19992,-384.3251,-403.40683,[0. 0. 1. 0.]
1745094714.776416,0,1.1992828,1.5323427,2.629041,1.6215597,[0.12 0.17 0.52 0.19]
1745094715.0094366,0,-1.0960808,-0.46377304,0.09324849,-0.65436983,[0.13 0.24 0.43 0.2 ]
1745094715.1883337,0,-6.5679016,-5.4876328,-5.549901,-5.9613523,[0.12 0.34 0.32 0.21]
1745094715.3706613,0,-7.378267,-6.4652224,-6.940075,-6.927582,[0.15 0.38 0.23 0.24]
1745094715.5945823,0,-62.863277,-62.46832,-60.021214,-61.921066,[0.05 0.07 0.77 0.12]
1745094715.779842,0,-380.46106,-373.6474,-366.0982,-382.56845,[0. 0. 1. 0.]
1745094716.3315058,0,-4.39923,-4.0092816,-3.9579415,-3.6321342,[0.16 0.24 0.25 0.35]
1745094716.513606,0,3.3325944,3.1304843,3.4500623,3.8764462,[0.21 0.18 0.24 0.37]
1745094716.7161934,0,-51.219486,-49.913143,-45.553055,-49.95844,[0.   0.01 0.97 0.01]
1745094716.876132,0,-371.67035,-364.41312,-358.01776,-373.03113,[0. 0. 1. 0.]
1745094717.0584073,0,-41.986946,-40.29678,-36.43784,-41.011322,[0.   0.02 0.97 0.01]
1745094717.3014276,0,-362.08395,-357.42612,-349.69858,-364.82837,[0. 0. 1. 0.]
1745094717.530185,0,2.1209545,2.2247865,2.963284,2.7581317,[0.16 0.18 0.37 0.3 ]
1745094717.7517211,0,-57.619595,-56.579372,-52.85151,-56.641834,[0.01 0.02 0.95 0.02]
1745094717.9411497,0,-30.800339,-28.733194,-27.945732,-30.182373,[0.04 0.28 0.62 0.07]
1745094718.1519206,0,-369.6056,-362.5029,-356.80917,-372.64624,[0. 0. 1. 0.]
1745094718.3602176,0,-191.95638,-183.95227,-189.49367,-190.59303,[0.   0.99 0.   0.  ]
1745094718.5785406,0,-24.206676,-22.698828,-21.461504,-23.163786,[0.04 0.19 0.65 0.12]
1745094718.793334,0,-388.4396,-382.7476,-374.33557,-391.92462,[0. 0. 1. 0.]
1745094718.981116,0,-260.47876,-253.94725,-256.7773,-261.31854,[0.   0.94 0.06 0.  ]
1745094732.0137355,0,-186.91953,-179.67169,-183.14899,-184.55269,[0.   0.96 0.03 0.01]
1745094732.2112205,0,66.08422,63.520405,65.842896,56.70545,[0.54 0.04 0.42 0.  ]
1745094732.4178896,0,7.517808,6.7681365,6.771992,6.701082,[0.42 0.2  0.2  0.18]
1745094732.6083539,0,2.1506257,2.1946032,2.776677,2.7794042,[0.17 0.18 0.32 0.32]
1745094732.8162086,0,0.7587189,0.9779736,1.6528552,1.4440647,[0.15 0.19 0.37 0.3 ]
1745094733.0453174,0,-0.6233647,-0.19704407,0.033462465,0.011200458,[0.16 0.24 0.3  0.3 ]
1745094733.2903173,0,0.7432515,1.1827427,2.1884887,1.2253612,[0.12 0.18 0.5  0.19]
1745094733.5177722,0,-0.8094836,-0.27444836,0.3546962,-0.37889996,[0.13 0.23 0.43 0.21]
1745094733.7332706,0,-0.3375495,0.24917927,1.1960552,0.14294314,[0.11 0.2  0.51 0.18]
1745094733.9252388,0,-4.053696,-3.0727408,-3.6046069,-3.7361677,[0.15 0.4  0.24 0.21]
1745094734.1113636,0,-2.7663484,-1.8721402,-1.8572469,-2.3036659,[0.13 0.33 0.33 0.21]
1745094734.3395493,0,-4.0666294,-3.0866413,-3.5895,-3.6779985,[0.15 0.39 0.24 0.22]
1745094734.5409842,0,-54.90519,-53.747684,-50.490913,-54.127518,[0.01 0.04 0.93 0.02]
1745094734.7765765,0,-377.75064,-370.93488,-363.3783,-379.72055,[0. 0. 1. 0.]
1745094735.0434296,0,77.43541,80.6069,83.83914,76.980865,[0.   0.04 0.96 0.  ]
1745094735.252546,0,1.6486075,1.97124,3.257395,2.0979218,[0.11 0.15 0.56 0.18]
1745094735.4402483,0,0.18165992,0.7321874,1.983382,0.67921317,[0.1  0.17 0.58 0.16]
1745094735.6493826,0,-0.27131522,0.23503587,1.2353897,0.17792147,[0.11 0.19 0.52 0.18]
1745094735.8402548,0,-5.8371058,-5.0180607,-4.7688303,-5.182557,[0.12 0.28 0.36 0.24]
1745094736.0622258,0,-59.24491,-58.04941,-53.790985,-57.737835,[0.   0.01 0.96 0.02]
1745094736.2509878,0,-314.59778,-314.3421,-310.21185,-318.33078,[0.01 0.02 0.97 0.  ]
1745094736.4593418,0,3.0914333,3.057608,4.138291,3.6269252,[0.15 0.15 0.44 0.26]
1745094736.670566,0,2.408073,2.475139,3.7989607,2.9854267,[0.13 0.14 0.51 0.23]
1745094736.8847218,0,0.7377829,1.0507723,2.256305,1.3497417,[0.11 0.16 0.52 0.21]
1745094737.1146278,0,0.37065792,0.78309435,1.5454366,0.7987093,[0.14 0.21 0.44 0.21]
1745094737.3452213,0,0.23886101,0.6500354,1.441648,0.6872462,[0.14 0.2  0.45 0.21]
1745094737.567551,0,-0.17534573,0.2820991,1.0015321,0.27009392,[0.14 0.21 0.44 0.21]
1745094737.7796211,0,-6.332451,-5.3522906,-5.3852673,-5.7900476,[0.13 0.33 0.32 0.22]
1745094738.0194514,0,-7.8187766,-6.904703,-6.7496037,-7.1979227,[0.12 0.3  0.35 0.23]
1745094738.2483456,0,-59.630558,-58.968357,-54.98963,-58.66739,[0.01 0.02 0.95 0.02]
1745094738.4510472,0,-70.70002,-69.37266,-65.977425,-69.435165,[0.01 0.03 0.93 0.03]
1745094738.6735227,0,-393.90054,-387.65488,-378.09177,-395.98627,[0. 0. 1. 0.]
1745094738.9023314,0,1.5603447,1.8983076,3.2496758,2.0468879,[0.11 0.15 0.57 0.17]
1745094739.158697,0,1.7738048,2.0982428,3.4234302,2.2839222,[0.11 0.15 0.56 0.18]
1745094739.3567302,0,-0.19123216,0.30274627,1.0301313,0.23446375,[0.13 0.22 0.45 0.2 ]
1745094739.5830703,0,-0.15207101,0.42225876,1.1876016,0.30924073,[0.12 0.22 0.47 0.19]
1745094739.8051126,0,3.810768,3.7395308,2.2552245,3.3724084,[0.36 0.33 0.08 0.23]
1745094740.0434341,0,2.7900312,2.7683299,3.1920433,3.2323453,[0.2  0.19 0.3  0.31]
1745094740.264214,0,0.6170492,1.0414664,2.1171522,1.0509052,[0.12 0.18 0.52 0.18]
1745094740.473683,0,1.582873,1.916923,3.261483,2.0560362,[0.11 0.15 0.57 0.17]
1745094740.6823492,0,0.61240065,1.0531158,2.4425404,1.1239265,[0.1  0.15 0.6  0.16]
1745094740.9029722,0,-0.27131522,0.23503587,1.2353897,0.17792147,[0.11 0.19 0.52 0.18]
1745094741.1324399,0,0.279014,0.73962235,1.563339,0.70589304,[0.13 0.21 0.47 0.2 ]
1745094741.352595,0,3.8360407,3.3638122,2.369119,3.8281877,[0.35 0.22 0.08 0.35]
1745094741.5762916,0,-61.308945,-60.143246,-55.877663,-59.733482,[0.   0.01 0.96 0.02]
1745094741.7868118,0,-372.09076,-364.82675,-358.5097,-373.43314,[0. 0. 1. 0.]
1745094741.978393,0,5.88031,5.335,5.8696218,5.7272525,[0.29 0.17 0.29 0.25]
1745094742.1405375,0,-50.746304,-50.37775,-47.484592,-50.11273,[0.03 0.05 0.86 0.06]
1745094742.3813605,0,-361.491,-355.2775,-348.89914,-363.38345,[0. 0. 1. 0.]
1745094742.5898733,0,-60.11762,-59.00066,-55.04504,-58.826912,[0.01 0.02 0.95 0.02]
1745094742.8746638,0,-1.7018625,-1.0143535,-0.53991395,-1.1742687,[0.13 0.25 0.41 0.22]
1745094743.1145334,0,-2.181073,-1.4929667,-1.2532053,-1.703619,[0.14 0.28 0.35 0.23]
1745094743.340877,0,-55.726257,-54.567932,-50.771786,-54.69952,[0.01 0.02 0.95 0.02]
1745094743.5387092,0,-24.362276,-22.558722,-21.704027,-23.489664,[0.04 0.26 0.6  0.1 ]
1745094743.727705,0,-26.25762,-24.60793,-23.63043,-25.339186,[0.04 0.23 0.61 0.11]
1745094743.9508467,0,-40.218754,-39.132183,-35.81585,-39.45524,[0.01 0.03 0.93 0.02]
1745094744.179989,0,-59.60422,-60.1051,-58.2878,-59.039013,[0.14 0.09 0.53 0.25]
1745094744.402771,0,-379.75885,-373.4976,-363.8763,-381.43167,[0. 0. 1. 0.]
1745094745.0293016,0,-74.082664,-81.77178,-77.81813,-80.74498,[0.98 0.   0.02 0.  ]
1745094745.317428,0,-17.519812,-16.239513,-15.802394,-16.720371,[0.08 0.29 0.45 0.18]
1745094745.482789,0,-1.0820477,-0.4910935,0.09479129,-0.63456047,[0.13 0.24 0.43 0.21]
1745094745.627624,0,0.9465699,1.2993784,2.4195814,1.4140933,[0.12 0.17 0.52 0.19]
1745094745.8371904,0,0.53534716,0.9549121,1.9357462,0.93691736,[0.12 0.19 0.5  0.19]
1745094746.1184444,0,2.2635756,2.5039084,3.8523338,2.6865208,[0.11 0.15 0.56 0.18]
1745094746.3094559,0,0.89880973,1.2361867,2.0297744,1.2535546,[0.14 0.2  0.45 0.21]
1745094746.4513848,0,-3.9511185,-3.0699031,-3.6738923,-3.6162796,[0.16 0.39 0.22 0.23]
1745094746.6365273,0,-61.42984,-60.307503,-56.814697,-60.0724,[0.01 0.03 0.93 0.04]
1745094746.8332114,0,-388.99496,-382.71054,-373.40643,-390.70773,[0. 0. 1. 0.]
1745094746.954775,0,-186.91953,-179.67169,-183.14899,-184.55269,[0.   0.96 0.03 0.01]
1745094747.1543949,0,-22.555176,-20.893225,-19.766356,-21.58529,[0.04 0.21 0.65 0.1 ]
1745094747.3989866,0,-3.5943108,-2.727548,-2.3190997,-2.8788605,[0.11 0.26 0.4  0.23]
1745094747.5718226,0,-2.7374325,-2.0451005,-1.3075995,-1.8904938,[0.11 0.21 0.44 0.25]
1745094747.8066742,0,1.1289083,1.2756491,1.8816905,1.7216763,[0.16 0.19 0.35 0.3 ]
1745094747.97964,0,0.15366183,0.5724821,0.34178135,0.5400957,[0.19 0.29 0.23 0.28]
1745094748.196146,0,-0.448547,0.19332597,1.1729448,0.048647493,[0.1  0.2  0.53 0.17]
1745094748.4471889,0,0.081598744,0.5549242,1.5563803,0.5517856,[0.12 0.19 0.51 0.19]
1745094748.652899,0,1.9495033,2.0795562,3.3147075,2.5396805,[0.13 0.14 0.5  0.23]
1745094748.86176,0,-5.502798,-4.530103,-4.324242,-4.9497433,[0.12 0.31 0.38 0.2 ]
1745094749.0585804,0,-1.9053684,-1.218502,-0.76096314,-1.3896754,[0.13 0.25 0.4  0.21]
1745094749.2686646,0,-2.2644236,-1.5546455,-1.1958852,-1.7516068,[0.13 0.27 0.38 0.22]
1745094749.4828508,0,11.380495,10.010224,10.930637,9.853292,[0.47 0.12 0.3  0.1 ]
1745094749.691962,0,1.5889403,1.8759599,2.9988494,2.0694597,[0.12 0.17 0.51 0.2 ]
1745094749.8917363,0,0.8051327,1.235744,2.1984348,1.2691067,[0.12 0.19 0.49 0.19]
1745094750.1148548,0,-0.46040618,0.1800966,0.9073935,-0.037728548,[0.12 0.23 0.47 0.18]
1745094750.3215773,0,3.1220999,3.0964184,1.1096663,2.913931,[0.34 0.33 0.05 0.28]
1745094750.5010238,0,-55.027294,-53.96951,-49.723255,-53.971096,[0.   0.01 0.97 0.01]
1745094750.716788,0,-30.800339,-28.733194,-27.945732,-30.182373,[0.04 0.28 0.62 0.07]
1745094750.8999012,0,-38.737392,-36.59114,-34.26801,-38.183125,[0.01 0.09 0.89 0.02]
1745094751.138835,0,-83.03908,-81.68022,-79.01352,-81.72128,[0.02 0.06 0.87 0.06]
1745094751.4001007,0,-372.16028,-365.35138,-359.31894,-374.77884,[0. 0. 1. 0.]
1745094751.6216767,0,-1.2151916,-0.67129314,-0.27062017,-0.73654413,[0.14 0.25 0.37 0.23]
1745094751.826651,0,-9.764788,-8.60995,-7.8890977,-9.021919,[0.08 0.25 0.51 0.16]
1745094752.0406256,0,-59.875954,-59.932682,-56.628723,-58.842735,[0.03 0.03 0.84 0.09]
1745094752.2595026,0,21.704628,18.601711,19.442589,17.02016,[0.86 0.04 0.09 0.01]
1745094752.5059097,0,108.06128,108.70721,113.80269,100.78227,[0.   0.01 0.99 0.  ]
1745094752.7283225,0,-1.2030104,-0.6191789,-0.25097984,-0.73477787,[0.14 0.26 0.37 0.23]
1745094752.9505525,0,-3.4220576,-2.684973,-2.6404822,-2.92356,[0.14 0.3  0.32 0.24]
1745094753.1686997,0,-1.324831,-0.6483424,0.1548534,-0.8195952,[0.11 0.22 0.49 0.18]
1745094753.3983383,0,0.37065792,0.78309435,1.5454366,0.7987093,[0.14 0.21 0.44 0.21]
1745094753.6259208,0,0.0178753,0.47363225,1.2131507,0.45068866,[0.13 0.21 0.45 0.21]
1745094753.8398464,0,-0.47233713,0.041412853,0.70753855,-0.038429797,[0.13 0.22 0.44 0.21]
1745094754.0545359,0,-3.0282059,-2.2997434,-2.7282016,-2.6777587,[0.17 0.35 0.23 0.24]
1745094754.2611594,0,5.9985695,5.6776085,5.6172237,5.5091963,[0.33 0.24 0.23 0.2 ]
1745094754.5170605,0,4.4282064,4.4129767,3.2142518,3.8764086,[0.35 0.34 0.1  0.2 ]
1745094754.7790165,0,4.181542,3.9687872,5.281456,4.8594112,[0.15 0.12 0.44 0.29]
1745094755.0222611,0,8.159199,7.397762,8.82125,7.9468155,[0.24 0.11 0.46 0.19]
1745094755.3380387,0,11.522324,10.212256,11.563143,10.288212,[0.38 0.1  0.4  0.11]
1745094755.603887,0,16.208984,15.640208,16.62658,14.783134,[0.3  0.17 0.46 0.07]
1745094755.8378744,0,-0.85274863,-0.21156606,0.5193398,-0.40125138,[0.12 0.23 0.47 0.19]
1745094756.0618927,0,0.32603067,0.7385942,1.466208,0.752076,[0.14 0.21 0.44 0.21]
1745094756.3800433,0,-1.5304046,-1.1459861,-1.8769286,-1.2218277,[0.22 0.32 0.16 0.3 ]
1745094756.60649,0,-58.16019,-57.141407,-53.369747,-57.099377,[0.01 0.02 0.95 0.02]
1745094756.810528,0,-27.482708,-25.727777,-25.366352,-26.796183,[0.06 0.34 0.49 0.12]
1745094757.0327194,0,-30.800339,-28.733194,-27.945732,-30.182373,[0.04 0.28 0.62 0.07]
1745094757.3572004,0,39.047363,33.586697,37.360195,28.756813,[0.84 0.   0.16 0.  ]
1745094757.5926547,0,-2.0118713,-1.2946794,-1.0805349,-1.5743215,[0.14 0.29 0.36 0.22]
1745094757.831972,0,107.61235,105.17171,109.929504,92.31823,[0.09 0.01 0.9  0.  ]
1745094758.0801454,0,-380.46106,-373.6474,-366.0982,-382.56845,[0. 0. 1. 0.]
1745094758.332088,0,2.2051046,2.434497,3.8097115,2.6616924,[0.11 0.14 0.56 0.18]
1745094758.5778217,0,-0.26727915,0.23171708,0.9519082,0.16351664,[0.13 0.22 0.45 0.2 ]
1745094758.7956529,0,-4.24995,-3.3541825,-3.8858635,-3.8868062,[0.16 0.39 0.23 0.23]
1745094759.0225985,0,-3.4895642,-2.5900233,-2.9422944,-3.0927365,[0.15 0.37 0.26 0.22]
1745094759.2819586,0,0.3979144,0.8455,1.8988209,0.8535711,[0.12 0.18 0.52 0.18]
1745094759.495808,0,0.27851778,0.7300605,1.8247845,0.76746297,[0.11 0.18 0.53 0.18]
1745094759.7235954,0,0.058556423,0.52563494,1.5983095,0.56179416,[0.11 0.18 0.52 0.19]
1745094759.9505692,0,2.309049,2.229497,3.7269166,3.126932,[0.12 0.11 0.5  0.27]
1745094760.1824498,0,-7.103938,-6.1265683,-5.59469,-6.408794,[0.1  0.26 0.44 0.2 ]
1745094760.3941903,0,-64.18331,-63.194122,-58.568798,-62.599453,[0.   0.01 0.97 0.02]
1745094760.5689344,0,-374.95667,-367.8529,-360.9807,-376.44257,[0. 0. 1. 0.]
1745095294.616309,0.5,-258.65582,-250.61583,-252.8969,-258.5613,[0.   0.91 0.09 0.  ]
1745095294.845787,0.5,-30.340014,-28.529211,-26.90666,-29.436127,[0.02 0.15 0.76 0.06]
1745095295.064347,0.5,-375.38214,-368.37717,-361.59848,-377.16498,[0. 0. 1. 0.]
1745095295.2743642,0.5,-453.8711,-450.34653,-435.81644,-457.61685,[0. 0. 1. 0.]
